station_id,tl,rf,ff,ffx,cglo,so_h,rr,rrm,tb10,tb20
15912,100.0,100.0,99.99,99.99,99.99,100.0,99.59,99.99,98.23,99.44
15920,99.99,99.99,99.99,99.99,99.99,100.0,99.34,99.69,0.0,0.0
16000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16015,99.99,99.99,99.98,99.98,99.98,100.0,99.92,99.97,0.0,0.0
16100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16101,100.0,100.0,99.99,99.99,99.99,100.0,100.0,100.0,99.99,98.81
16308,99.98,99.28,95.21,95.22,0.0,99.99,98.05,99.99,0.0,0.0
16400,99.92,99.92,92.86,99.91,0.0,100.0,99.83,99.93,0.0,0.0
16401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16411,99.83,99.83,99.82,99.82,99.82,97.92,99.38,99.82,0.0,0.0
16412,99.98,99.99,99.96,99.96,99.97,100.0,100.0,100.0,99.99,99.99
16413,100.0,100.0,99.98,99.98,99.99,100.0,100.0,100.0,100.0,100.0
16414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16421,99.89,99.8,99.83,99.84,99.92,100.0,99.22,99.91,95.26,93.18
16500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16501,100.0,100.0,99.99,99.99,99.99,100.0,99.91,100.0,0.0,0.0
16511,99.99,99.71,99.99,99.99,99.98,100.0,99.71,100.0,0.0,0.0
16521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16601,100.0,100.0,99.98,99.98,99.67,100.0,99.74,99.91,100.0,100.0
16702,99.99,99.99,99.73,99.73,99.78,100.0,99.78,100.0,0.0,0.0
16711,99.99,99.99,99.98,99.99,99.99,100.0,99.92,100.0,0.0,0.0
16800,100.0,99.31,99.82,99.82,99.99,100.0,100.0,100.0,100.0,100.0
16802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16905,99.96,99.96,99.96,99.96,99.96,100.0,99.63,99.95,0.0,0.0
16906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17002,99.96,100.0,91.87,91.88,91.88,92.19,99.8,99.99,0.0,0.0
17005,99.67,99.39,99.67,99.67,99.67,100.0,99.52,99.67,0.0,0.0
17010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17102,100.0,100.0,99.7,99.99,99.99,99.99,99.94,100.0,0.07,6.67
17300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17301,100.0,100.0,99.89,99.99,99.99,100.0,99.93,100.0,100.0,100.0
17305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17315,99.98,99.99,99.85,99.85,97.23,100.0,99.72,99.86,0.0,0.0
17320,98.89,98.91,98.17,98.21,27.75,99.03,0.0,71.71,0.0,0.0
17701,100.0,100.0,99.42,99.42,99.99,100.0,99.99,99.99,0.0,0.0
17900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17901,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
18001,100.0,100.0,99.93,99.93,99.99,100.0,99.77,100.0,0.0,0.0
18111,94.96,94.96,94.82,94.84,94.96,94.96,94.43,94.95,94.03,94.05
18120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18121,26.47,26.47,26.47,26.47,0.0,26.47,26.47,26.47,0.01,0.01
18122,87.25,87.25,87.12,87.08,87.04,87.22,87.16,87.21,0.0,0.0
18200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18210,99.45,99.45,99.44,99.44,65.52,100.0,99.37,99.58,0.03,0.04
18220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18225,99.99,100.0,99.98,99.98,99.99,100.0,99.93,99.99,99.99,99.99
18231,99.88,99.88,99.87,99.87,99.67,100.0,99.81,100.0,0.0,0.0
18300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18402,99.84,99.94,100.0,100.0,99.99,100.0,99.91,99.97,0.0,0.0
18500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18502,99.99,99.99,99.98,99.99,99.99,100.0,99.77,100.0,99.99,99.46
18600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18601,99.99,99.99,99.75,99.75,99.92,100.0,99.99,99.99,0.0,0.0
18615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18622,99.97,99.97,99.94,99.95,100.0,100.0,99.87,99.97,99.97,99.97
18705,99.91,100.0,99.94,99.94,99.94,99.94,99.85,100.0,100.0,99.68
18800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18805,100.0,100.0,99.99,100.0,99.99,100.0,99.99,100.0,0.0,0.0
18810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18906,100.0,100.0,100.0,100.0,99.99,100.0,99.96,99.99,0.0,0.0
19010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19021,99.99,99.99,99.81,99.81,99.99,100.0,99.94,99.99,100.0,100.0
19200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19204,99.99,99.99,99.98,99.98,99.95,100.0,99.98,99.98,0.0,0.0
19205,100.0,100.0,99.99,99.99,100.0,100.0,99.98,99.99,100.0,100.0
19505,99.99,99.99,99.97,99.97,99.99,100.0,100.0,100.0,0.0,0.0
19600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19700,100.0,100.0,99.99,99.99,0.0,100.0,99.92,99.99,99.99,99.99
19701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19711,17.02,17.02,17.02,17.02,17.02,17.02,17.02,17.02,0.0,0.0
19715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19720,99.77,99.77,99.76,99.77,99.76,100.0,99.58,99.86,34.98,34.98
19730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20002,99.28,99.28,99.06,99.09,99.27,99.62,99.4,99.46,0.0,0.0
20010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20011,100.0,100.0,99.99,100.0,99.79,100.0,99.9,99.99,0.0,0.0
20020,21.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20021,99.23,97.78,91.21,91.24,98.38,100.0,50.16,50.27,0.0,0.0
20100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20101,100.0,100.0,99.98,99.99,99.9,100.0,99.88,100.0,97.1,100.0
20102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20105,100.0,99.95,99.44,99.44,100.0,100.0,99.61,100.0,0.0,0.0
20106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20123,99.93,99.92,99.06,99.07,98.07,100.0,99.84,99.91,0.0,0.0
20200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20202,99.97,99.97,99.97,99.97,99.97,100.0,99.92,99.96,0.0,0.0
20204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20212,100.0,100.0,100.0,100.0,99.98,100.0,100.0,100.0,99.99,99.99
20213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220,99.19,99.37,99.17,99.19,5.9,100.0,99.32,99.46,0.09,0.09
20230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20270,100.0,100.0,99.99,99.99,99.99,100.0,99.71,99.99,97.62,100.0
20330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20408,43.59,43.59,43.59,43.59,43.38,43.59,43.57,43.59,0.0,0.0
20411,55.88,55.88,55.35,55.36,55.62,55.9,55.88,55.88,0.0,0.0
20412,100.0,100.0,99.99,99.99,98.8,100.0,99.96,99.99,100.0,100.0
20901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20902,55.32,55.32,55.32,55.32,55.32,55.32,55.32,55.32,0.0,0.0
20903,44.57,44.57,44.42,44.42,44.57,44.57,44.56,44.56,0.0,0.0
21101,99.88,99.88,99.84,99.85,99.67,99.93,99.83,99.9,0.0,0.0
21300,99.88,99.88,98.64,98.98,55.74,100.0,99.89,99.89,0.0,16.08
21302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,99.11,99.11,98.55,98.55,99.11,99.12,97.93,98.99,15.1,9.77
37,100.0,100.0,99.81,99.84,99.99,100.0,99.72,99.99,99.76,100.0
38,100.0,100.0,99.67,99.67,100.0,100.0,100.0,100.0,0.0,0.0
40,100.0,100.0,99.99,99.99,99.99,100.0,99.84,99.99,100.0,95.39
2600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,100.0,100.0,99.22,99.22,100.0,100.0,99.93,99.98,0.0,0.0
3111,99.82,99.45,99.92,99.92,96.81,100.0,99.88,99.99,0.0,0.0
3120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,100.0,100.0,99.99,99.99,99.99,100.0,99.85,100.0,99.92,100.0
3210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,100.0,100.0,99.99,99.99,100.0,100.0,99.96,100.0,0.0,0.0
3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,100.0,100.0,99.94,99.94,99.93,100.0,99.97,100.0,0.0,0.0
3500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520,99.85,99.99,80.73,80.73,99.86,100.0,99.43,99.93,99.78,99.99
3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3702,99.99,99.99,99.89,99.9,99.83,100.0,99.89,100.0,0.0,0.0
3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,99.94,99.95,99.94,99.96,99.95,100.0,99.98,99.99,99.96,99.96
3807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,99.98,99.98,99.97,99.92,99.98,100.0,99.94,100.0,99.98,60.27
4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,100.0,100.0,100.0,100.0,100.0,100.0,99.94,100.0,0.0,0.0
4070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4081,100.0,100.0,99.99,100.0,99.99,100.0,99.99,100.0,100.0,81.5
4102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,100.0,100.0,100.0,100.0,100.0,100.0,99.94,100.0,92.45,100.0
